target_pkg,confuser_pkgs
mccabe,mccabe-cli;mccube;flint-mccabe
h11,h1;h1s;h1d
openpyxl,openpyexl;openpyxl-table;openpyxl-grid;openpyxl-fast
httpcore,httpcord;httpcode
rpds-py,rpds;rpds.py;rpls-py
proto-plus,plus
lxml,nxml;lxmlx;pxml;exml;ixml;lxmf;rxml;lsml;uxml;gxml;lxmlh;bxml;rlxml;sxml;lxm3;jxml;lxxl;hxml
pycodestyle,pycodestyle-magic;ypcodestyle;pytest-pycodestyle
GitPython,gitpy
asgiref,asgirefs
referencing,referencing-http;referencing-loaders
msgpack,msgpack-tool;aiomsgpack;rpc-msgpack;umsgpack;magpack;msgpack-sorted;pandas-msgpack;x-msgpack;msgpack-ext;msgpackstream;msgpack-pure;msgpacku
ptyprocess,pyprocess
pexpect,wexpect;aexpect;fexpect;pyexpect
google-cloud-storage,cloud-storage
keyring,keyring-gcloud;virtualkeyring;s3keyring;django-keyring;rskeyring;ape-keyring;keyring-pass;keyring-proxy;click-keyring;aws-keyring;keyring-otp;keyringpy;pytest-keyring
PyNaCl,pynaco;pynccl;pure-pynacl;pynapl
asn1crypto,asn1crypto-tests
alembic,alembicz
websocket-client,wesocket-client;webbsocket-client;websocekt-client;websockket-client;client;websocket-lient;wwebsocket-client;websocket-cclient;websocket-clinet;websokcet-client;websocke-client;websoocket-client;websocket-clientt;webocket-client;websocket-clietn;websocket-client2
gitdb,gtdb;gitnb;gitdh;gptdb
smmap,srmap;cmmap;somap;fmmap;scmap;smamp;smbmap;samap;sumap
pkginfo,pkginfo2;pkg-info
msal,mal;msaf;misal;emsal;msat;csal;msar;msad;dsal;meal;mdal;msa;sal;mrsal;msql;msalign;mmal
psycopg2-binary,binary
isort,ivsort;vsort;ssort;tsort;rsort;asort;csort;msort;fsort;isortpy;isqrt;iwort;psort;cisort;isortd;aisort;dsort
jaraco.classes,classes
chardet,chardet2;charset;fastchardet;rs-chardet;charnet
SecretStorage,secret-storage
trove-classifiers,trove
regex,regexf;repex;js-regex;regexp;regex-hir;sregex;regexgen;terregex;regexmodel;url-regex;b64-regex;regrex;regexy;tokenregex;regexify;ezregex;regexable;regexriot;ooregex;easy-regex;regx;safe-regex;ipregex;tregex;gen-regex;csregex;degex;trieregex;regexpro;regext;multiregex;auto-regex;regexapp;pregex;regexai;regexr;regexlint;regexdict;learnregex;magicregex;regex-spm;iregex;regexer;redex;pytregex;negex;piiregex;regex-rust;refex;regex-rs;rejex;reagex;rege;relex;mv-regex;regexpy
dnspython,dnspythonchia;dnspy;dnspython3;daspython
fastapi,lastapi;ifastapi;fastapix;fastani;flastapi;fastrpi;fastsapi;fastapy;fastapp;fastami;faastapi;fastwapi;fastagi
importlib-resources,resources;importlibs-resources;importlib-resource
build,toxicbuild;buildml;fabuild;bild;djbuild;lazybuild;my-build;autobuild;build-deps;kubebuild;tuxbuild;mockbuild;alibuild;redbuild;wbuild;dsbuild;debbuild;buildpipe;buildbot;cbuild;kthbuild;buildgraph;pl-build;notebuild;cake-build;clibuild;build-sdk;nbuild;abuild;dgbuild;libbuild;mozbuild;csbuild;buildvu;databuild;guild;osbuild;buildable;buildprint;buidl;bert-build;typebuild;minibuild;plsbuild;buildme;defbuild;pop-build;buildstrap;docbuild;mbuild;buildlib;mu-build;xbbuild;zbuild;buildstr;tfbuild;pybuild;dat-build;optbuild;buildapi;odoo-build;buildfile;buildman;builddsl;ravebuild;hitchbuild;worldbuild;boostbuild;lazy-build;alienbuild;buildzr;regbuild;buildok;buildster;jerrybuild;kkbuild;builder;buildr;maxbuild;oak-build;1build;mpbuild;walkbuild;esbuild;build.py;r3build;buildproj;projbuild;dmgbuild;buildantic;buildfox;buildc;json-build;buildgrid;buildpan;latexbuild;sane-build;quickbuild;fdbuild;texbuild;buildh;microbuild;buildtool;darkbuild;buildverse;buildpy;webbuild;buildit;snakebuild;xf-build;buildver;buildless;cxbuild;buildblock;buildflow;hyperbuild;buildcat;buildkit;buildt;buildcache;qibuild;cfbuild;whatbuild;building;buildlink;lbuild;pdbuild;biobuild;kth-build;buildmc;mina-build;buildapp;ubuild;builders;buildpg;buildutils;buildenv;tdbuild;nanobuild;ccbuild;glbuild;buildz;py-build;cook-build;funbuild;auto-build;gaebuild;build-proj;oebuild;db-build;buildurl;buildcdf;gdbuild;buildhat;buildmason;dan-build;wixbuild;exebuild;buildstack;embuild;buildarr;aim-build;sbuild;buildtools;buildutil;build-bot;labs-build;tplbuild;buildprof;vfs-build;buildup;build-duck;qbuild;justbuild;benchbuild;buildincr;easybuild;dogebuild
py,gy;pm;ty;p;ph;p2;po;pye;p9;p4;piy;ly;jpy;pp;apy;py7;oy;wpy;pc;fy;tpy;py4;wy;ky;hpy;py5;pya;yp;py2;jy;pyj;npy;dpy;qpy;p5;pyd;pxy;p1;cpy;pe;yy;ypy;py8;dy;pw;pyt;sy;pyf;qy;pyg;pyr;pg;pa;my;zpy;pay;pyz;ps;p7;pyk;pyi;px;hy;spy;mpy;psy;p3;3y;vy;pz;pd;pf;pyo;ry;pjy;by;pk;pwy;phy;iy;pyu;pn;p6;p8;pyp;py6;ppy;vpy;pq;pyc;pu;pcy;py9;kpy;ay;pyq;zy;pv;xpy;pym;pyy;py3;ey;pys;cy;uy;pr
pyproject-hooks,pyproject;hooks
pyflakes,pyflames
wcwidth,uwcwidth
scikit-learn,scikit-learnt;scikit-qlearn;scikit-learn-lambda;scikitlearn;yascikit-learn;scikit-learn-tree;sys-scikit-learn;scikit-learn-helper;mini-scikit-learn;spoke-scikit-learn;learn
black,pennyblack;dogblack;blackwatch;blacker;black-nb;blackstone;blackcap;blackbench;axblack;redblack;blackhat;mo-black;blackarrow;blackadder;blacksap;black-it;blackeye;blackforge;bpack;yb-black;blackdog;blackpen;blackfox;clack;blark;blackt;blackbear;back;blackjack;blacksql;uiblack;blackblox;black-box;black-body;blacksock;pyroblack;jblack;nb-black;blackleg;blacktex;blackmamba;blackmail;blackbox;blackhorse;blackchirp;mongoblack;blackopt;blacs;plack;blackgate;blacktip;blackish;blackbird;blacksmith;blackfeed;blackbirds;blackbook;blackjax;blackboxer;blackpink;black-pack;lack;jwblack;blackwhite;blacknoise;black-sat;blackcurve;blackhole;blackref;blackdoc;blacked;blacktie;blacktea;blackout;blackmagic;block;blacklight;blackini;flack;blackhc;blacksin;cblack;blank;blackmaria;coblack;black-hole;blueblack;wms-black;blackbelt;blackmoon;blacknet;code-black;blck
blinker,blinkter;clinker;linker;slinker;dblinker
bcrypt,xcrypt;bcrxpt;quart-bcrypt;icrypt;cipherbcrypt;hcrypt;ccrypt;mockbcrypt;ncrypt;bcrypt-tool;rcrypt;webcrypt;nubcrypt;aiobcrypt;vcrypt;ucrypt;dcrypt;libcrypt;bkrypt;pcrypt
nodeenv,noseenv;codeenv
opentelemetry-api,api
matplotlib,matplotlip;catplotlib;matplotleb;imatplotlib;matplotlibs;metplotlib;matplotilib;matiplotlib;mayplotlib;maxplotlib;matplotlibp;matplotlii
gunicorn,funicorn
tabulate,tabulated;tabulate2;tabulato;tablate
marshmallow,marshmallow2
backoff,exbackoff;pybackoff;expbackoff;tbbackoff;backoff-async;backoff-stubs
flake8,flake8-pgp;flake8-drf;flake8-boto3;flake8-force;flake8-nb;flake8-sleep;flake8print;flake82;flake8-trio;flake8-iw;flake8-ets;flake8-comma;flake8parser;iflake8;flakey;flake8-tabs;flake8-start;flake8-flask;flake8-codes;flake8-dac;flake8-csv;flake8-chart;flake8-debug;flake8-stash;flake8-final;flake8-click;flake8-ls;flaker;flake8-eol;flake8-super;flake8-mock;flake8-ruler;flake8-plus;flake8-raise;flake8-junit;flake8-rst;flake8-todos;flake8-patch;flake8-putty;flake8-async;types-flake8;autoflake8;flake8-match;flaked;flake8-wot;flake8-regex;flake8-self;flake9;flake8-diff;flake8-bas;flake8-slots
networkx,networkl;networkz;networkk;networkg;network-x;networke;networkm;network;networks;retworkx
redis,ok-redis;smartredis;redis-lru;redis-rs;redismock;redio;redisbloom;redisweb;oredis;redisbox;aloharedis;mini-redis;toredis;redis-kits;dredis;redismap;extraredis;u-redis;fcredis;txredis;redis-hash;ftredis;redisai;pyroredis;esl-redis;easy-redis;namedredis;redisea;redisy;redis-orm;redisdict;stoneredis;redisgraph;redis-file;justredis;good-redis;py-redis;redisco;cp-redis;iredis;oneredis;redisimp;exec-redis;dkredis;redisbayes;redistypes;redis-ipc;yedis;redis-pal;redis3;redisamp;crsredis;rediswq;redi;redisca;fastredis;use-redis;mockredis;loredis;vedis;tredis;rediset;redis-gt;redisdecor;redistools;orredis;redis-ao;redis-lua;picoredis;reddis;radis;kickredis;zbredis;redis-sdk;redisgrpc;redismpx;ring-redis;fsredis;redisz;open-redis;gxredis;redis-lock;aredis;gy-redis;jedis;redisex;waitredis;subredis;medis;redismq;redis-wrap;toyredis;redisgl;bayesredis;redis-yy;mongoredis;redis-cli;redisx;redistil;redit;redisim;asyncredis;proredis;tc-redis;redisbeat;vredis;hot-redis;redish;redis-logs;pg-redis;redisary;redison;ocredis;rediscache;zredis;redisenv;nest-redis;redismutex;redis2;credis;redis5;rediz;qredis;redis-dict;ledis;redisboard;gredis;hitchredis;redis-tq;firedis;redfs;redispy;redisio;a3redis;reds;redisjobs;redisqueue;r3dis;redisext;redisplus;disredis;regis;ooredis;rediscover;redis-push;csp-redis;redis-sa;tinyredis;teleredis
rapidfuzz,tesseractrapidfuzz
ply,deply;skiply;aly;berply;pay;cly;comply;apply;pln;beeply;plyder;pyply;amply;mly;plyddl;xply;plyj;pjy;zimply;phply;plj;pxly;dfply;pxy;psy;ploy;pla;imply;pls;pwy;pyy;symply;supply;plyway;plyse;piy;serply;plynx;ppy;plz;damply;plyr;reply;oly;plg;plyara;pll;paply;play;plynk;cmply;plyto;plu;deeply;pcy;pily;camply;phy;simply;iply;temply;samply;tly;ly
termcolor,pytermcolor;termcolor-util;more-termcolor;termcolors;termcolor-logger;termcolor2;termcolorlog;termcolor-dg;termcolor-enum;xtermcolor;neotermcolor
Cython,zython;bython;dython;cuthon;rython;cwthon;fython;kython;nython;gython;crython;cytron;oython;cathon;xython;tython;qython;chython
paramiko,paramiko-mock;parimiko;paramikope;paramiko-fork;paramiko-tunnel;paramiko-ng;ssh-paramiko;paramiko-cloud;paramiko-jump;paramiko-stat
sqlparse,psqlparse;msqlparse;sqlparser;mysqlparse;pysqlparse
setuptools-scm,setuptools-scm-old;setuptools-scm-custom;setuptools-scm-about;setuptools-scm-semver
docker,dockerx;dockerr;maildocker;udocker;dockerman;dockerma;dockeree;docker-shell;check-docker;dockertest;docker-ops;docker-help;multidocker;ssh-docker;docker-sync;fabricdocker;docker-storm;docker-stubs;dockerscout;docker-tidy;wdocker;djocker;mdocker;dockercor;docker-dep;dockerblade;docker-make;fabdocker;dockerlint;dockerrotate;docker-lets;dockerrun;docker-cmd;dockerlab;dfdocker;docker-stats;dockerstache;docker-pkg;dockertk;dockerflow;fwdocker;hocker;dockerdevice;ducker;decker;docker-check;docker-cli;docker-purge;dockermon;docker-games;docker-sdk;docker-ps;dockersh;focker;docker-amend;dockerdb;dokcer;nose-docker;dockerwatch;testdocker;dockerscript;dockerll;docker-sand;docker-hub;dockerns;v4docker;dockershield;havedocker;magic-docker;dockery;docked;dockter;dockercv;docker-pid;docker-rerun;dockerinfo;clean-docker;docker-buddy;docker-craft;dock-r;rtmdocker;dowker;dockerly;dockeb;docxer;dockerize;osxdocker;stdocker;undocker;dokker;dockerscan;docker-links;pocker;docker-app;dockerfly;dockerensure;dockertools;docker-debug;dockeroo;idocker;docker-cloud;doker;dockerd;dockertown;userdocker;docker-dev;ndocker;pydocker;dockergen;rocker;dockermatrix;tocker;docker-api;docker-tasks;docker-cp;socker;docser;dockerutils;pg-docker;docker-nuke;dockerup;redocker;dockerctx;docker-map;docker-parse;nvdocker;x-docker;rundocker;docker-ssh;j2docker;docker-cron;docker-crane;jocker;dmocker;neurodocker;docker-build;docker-wrap;docker-patch;dockerctl;flex-docker;docker-utils;dockerjudge;docker-jinja;dockerstats;docker-ready;dock8r;isdocker;dockernel
prompt-toolkit,prompt-toolkit2;prompt;prompt-tool-kit;toolkit
py4j,pg4j;py42;pyj;pymj;pylj;py4s;py4jdbc;pypj;py4js;py48;py4jps;pysj;py4
Mako,kako;maco;mapo;mano;moko;maka;makuo;muko;mak;mtko;maso;mamo;mcko;mago;pako;mayo;miko;txmako;pymako;hmako;tako;djmako;hako;pemako;sqlmako;xako;myko;makobot;maro;tomako;jako;makdo;tamako;makosg;make
cloudpickle,cycloudpickle;yccloudpickle
google-cloud-bigquery,googlebigquery
tzlocal,azlocal
pytest-mock,pytest-lock
joblib,jblib;oblib;roblib;doblib;jobslib;joklib
mypy,maskmypy;bypy;mpy;dypy;mzpy;fypy;myppy;mmpy;wymypy;typy;maypy;mypytex;mypydot;mypypy;m2py;mypy-dev;mypo;myopy;mypy-r;kypy;mrpy;mypypp;mypr;mydy;nb-mypy;mypc;mcpy;mvpy;mlpy;mppy;m3py;sypy;my;mypy-ls;mupy;ypy;mypykit;mypygui;mtpy;mypypi;mypython;mypymake;mdpy;mwpy;mspy;mypytest;mypylox;rypy;genmypy;wypy;promypy;mqpy;mypi;cypy;mgpy;mipy;mopy;mbpy;mxpy;m5py;mypykits;mypylib;mypydb;mypyref;findmypy;myp;xypy;mypysql;mfpy
msal-extensions,extensions
Markdown,wagtail-markdown;markdownpy;markdown-viewer;markdown-builder;markdown-checker;markdown-tags;blmarkdown;markdownmaker;antimarkdown;mgmarkdown;markdown-alerts;markdown-worker;markdownload;markdown-editing;jinja-markdown;ezmarkdown;rendermarkdown;django-markdown;markdown-extra;wiki-markdown;markdown-figure;pytest-markdown;musicmarkdown;schema-markdown;embed-markdown;markdownserver;markdownmail;markdown-gettext;qmarkdown;markdown-kernel;markdown-links;markdown-macros;markdownup;sphinx-markdown;hide-markdown;markdown-swiss;marpdown;markdown-docs;markdownz;markup-markdown;titlemarkdown;markdown-utils;markdownparser;markdown-convert;markdown-css;ghmarkdown;static-markdown;markdown-plus;lamarkdown;markdown-jinja;markdown-grids;swagger-markdown;markdownio;markdown-crawler;markdown-diary;markdownfeeds;markdown-tree;markdown-slides;umarkdown;jupyter-markdown;html2markdown;jinja2-markdown;markdown-helper;markdown-toc;toc-markdown;omarkdown;mackdown;pm-markdown;markdown-manager;markdown-pytest;github-markdown;markdowntable;markdown-spa;markdown-up;markdown-tool;publish-markdown;narkdown;pymarkdown;discord-markdown;markdown-server;markdown-katex;markdown-lists;gen-markdown;markdown-columns;markdowndotnet;markdown-magic;markdown-ansi;markdown-frames;markdown-pdf;markdown-ratings;jekyllmarkdown;markdown-live;turbo-markdown;markdown-mermaid;markdownizer;pomarkdown;markdowndocs;openapi-markdown;markdown-toolkit;darkdown;markdown-mark;magic-markdown;markdown-plan;strip-markdown;tomarkdown;dj-markdown;pinyin-markdown;markdown-badge;markdown-verse;bookmarkdown;markdown-table;imarkdown;markdownreveal
fonttools,notofonttools;fontools
cycler,cycle
argcomplete,deep-argcomplete;auto-argcomplete
ipython,impython;upython;gpython;dpython;xpython;i;vpython;mpython;fpython;epython;jipython;rpython;bipython;vipython
sentry-sdk,sentry
babel,babex;label;basel;bayel;zabel;gabel;abel;bagel;mabel;tabel;babe;blabel;qbabel
uvicorn,uvicorn-logger;uvicorn-http2;uvicorn-actor;uvicorn-tls;hvicorn;uvicore;fps-uvicorn;vvicorn
sphinx,sphinx-blog;sphinxtrap;sphinx-toml;sphinxbio;sphinx-serve;sphinx-tags;sphinx-graph;sphinxleash;sphinx-js;mdsphinx;sphinx-asdf;djsphinx;sphinx-cs;sphinx-ros;sphinxcli;sphinxsearch;sphinxtools;sphinx-dust;sphinx-nose;pysphinx;jssphinx;sphinx-btn;javasphinx;sphinx-paw;sphinx-ape;sphinx-tippy;sphinx-peek;goldensphinx;sphinx-bulma;sphinx-boost;photonsphinx;pwdsphinx;sphinxfeed;sphinxserve;sphinx-icon;sphinx-theme;sphinx-excel;sphinx-ads;sphinx-me;sphinx-quant;sphinx-watch;sphinxify;meta-sphinx;sphinx-term;sphinx-lua;sphinx-run;flyingsphinx;sphinxter;sphinxscript;sphinx-sql;sphinx-view;sphinx-stan;sphinxmix;pocketsphinx;sphinx-rust;ytsphinx;autosphinx;sphinxview;sphinx-d2;sphinx-cache;sphinxit;sphinxsharp;docxsphinx;sphynx;sphinx-proof;sphinxstl;sphinxgen;sphinx-links;sphinx-md;sphinxmark;jsphinx;sphinx-git;sphinx-kml
distro,pydistro;distromax;distry;distromath;md5distro;distroshan;1distro;stats-distro;distrolock;distroverify;etcd-distro;distroinfo;distro-names;distri;distru;gsdistro;fistro;casa-distro;dsnd-distro
zope.interface,zope-interface
